research_no,id,hotel_name,prefecture,area,station,venueId,venueNumber,venue_name,rank,genre,jalan_url,jalan_hotel_name,verification_status,name_similarity,prefecture_match,station_match,verification_note,search_url,candidate_url,checked_at,error
581,stage-194-2,ホテルグレイスリー大阪なんば,大阪府,なんば・道頓堀,なんば,stage-194,194,大阪松竹座,2,stage,https://www.jalan.net/yad330578/,ホテルグレイスリー大阪なんば,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%83%9B%E3%83%86%E3%83%AB%E3%82%B0%E3%83%AC%E3%82%A4%E3%82%B9%E3%83%AA%E3%83%BC%E5%A4%A7%E9%98%AA%E3%81%AA%E3%82%93%E3%81%B0%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad330578/,2026-08-08T16:28:10+09:00,
582,stage-194-3,アパホテル〈なんば駅東〉,大阪府,なんば・道頓堀,なんば,stage-194,194,大阪松竹座,3,stage,https://www.jalan.net/yad389677/,アパホテル〈なんば駅東〉,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%82%A2%E3%83%91%E3%83%9B%E3%83%86%E3%83%AB%E3%80%88%E3%81%AA%E3%82%93%E3%81%B0%E9%A7%85%E6%9D%B1%E3%80%89%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad389677/,2026-08-08T16:28:14+09:00,
583,stage-195-1,ヴィアインプライム心斎橋四ツ橋,大阪府,本町・四ツ橋,四ツ橋,stage-195,195,オリックス劇場,1,stage,https://www.jalan.net/yad341583/,ＪＲ西日本グループ ヴィアインプライム心斎橋四ツ橋,verified,0.97,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%83%B4%E3%82%A3%E3%82%A2%E3%82%A4%E3%83%B3%E3%83%97%E3%83%A9%E3%82%A4%E3%83%A0%E5%BF%83%E6%96%8E%E6%A9%8B%E5%9B%9B%E3%83%84%E6%A9%8B%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad341583/,2026-08-08T16:28:22+09:00,
584,stage-195-2,ハートンホテル心斎橋,大阪府,本町・四ツ橋,心斎橋,stage-195,195,オリックス劇場,2,stage,https://www.jalan.net/yad320736/,ハートンホテル心斎橋,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%83%8F%E3%83%BC%E3%83%88%E3%83%B3%E3%83%9B%E3%83%86%E3%83%AB%E5%BF%83%E6%96%8E%E6%A9%8B%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad320736/,2026-08-08T16:28:26+09:00,
585,stage-195-3,ホテルマイステイズ心斎橋,大阪府,本町・四ツ橋,心斎橋,stage-195,195,オリックス劇場,3,stage,https://www.jalan.net/yad321467/,ホテルマイステイズ心斎橋,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%83%9B%E3%83%86%E3%83%AB%E3%83%9E%E3%82%A4%E3%82%B9%E3%83%86%E3%82%A4%E3%82%BA%E5%BF%83%E6%96%8E%E6%A9%8B%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad321467/,2026-08-08T16:28:30+09:00,
586,stage-196-1,ホテル阪急レスパイア大阪,大阪府,西梅田,大阪・梅田,stage-196,196,サンケイホールブリーゼ,1,stage,https://www.jalan.net/yad304150/,ホテル阪急レスパイア大阪,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%83%9B%E3%83%86%E3%83%AB%E9%98%AA%E6%80%A5%E3%83%AC%E3%82%B9%E3%83%91%E3%82%A4%E3%82%A2%E5%A4%A7%E9%98%AA%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad304150/,2026-08-08T16:28:35+09:00,
587,stage-196-2,ホテルインターゲート大阪 梅田,大阪府,西梅田,大阪・梅田,stage-196,196,サンケイホールブリーゼ,2,stage,https://www.jalan.net/yad333950/,ホテルインターゲート大阪梅田,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%83%9B%E3%83%86%E3%83%AB%E3%82%A4%E3%83%B3%E3%82%BF%E3%83%BC%E3%82%B2%E3%83%BC%E3%83%88%E5%A4%A7%E9%98%AA%20%E6%A2%85%E7%94%B0%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad333950/,2026-08-08T16:28:39+09:00,
588,stage-196-3,アパホテル&リゾート〈大阪梅田駅タワー〉,大阪府,西梅田,梅田,stage-196,196,サンケイホールブリーゼ,3,stage,https://www.jalan.net/yad307700/,アパホテル＆リゾート〈大阪梅田駅タワー〉,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%82%A2%E3%83%91%E3%83%9B%E3%83%86%E3%83%AB%26%E3%83%AA%E3%82%BE%E3%83%BC%E3%83%88%E3%80%88%E5%A4%A7%E9%98%AA%E6%A2%85%E7%94%B0%E9%A7%85%E3%82%BF%E3%83%AF%E3%83%BC%E3%80%89%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad307700/,2026-08-08T16:28:43+09:00,
589,stage-197-1,都シティ 大阪天王寺,大阪府,天王寺・阿倍野,天王寺,stage-197,197,近鉄アート館,1,stage,https://www.jalan.net/yad348176/,都シティ 大阪天王寺,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E9%83%BD%E3%82%B7%E3%83%86%E3%82%A3%20%E5%A4%A7%E9%98%AA%E5%A4%A9%E7%8E%8B%E5%AF%BA%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad348176/,2026-08-08T16:27:53+09:00,
590,stage-197-2,ヴィアインあべの天王寺,大阪府,天王寺・阿倍野,天王寺,stage-197,197,近鉄アート館,2,stage,https://www.jalan.net/yad310538/,ＪＲ西日本グループ ヴィアインあべの天王寺,verified,0.97,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%83%B4%E3%82%A3%E3%82%A2%E3%82%A4%E3%83%B3%E3%81%82%E3%81%B9%E3%81%AE%E5%A4%A9%E7%8E%8B%E5%AF%BA%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad310538/,2026-08-08T16:27:57+09:00,
591,stage-197-3,アパホテル〈天王寺駅前〉,大阪府,天王寺・阿倍野,天王寺,stage-197,197,近鉄アート館,3,stage,https://www.jalan.net/yad315071/,アパホテル〈天王寺駅前〉,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%82%A2%E3%83%91%E3%83%9B%E3%83%86%E3%83%AB%E3%80%88%E5%A4%A9%E7%8E%8B%E5%AF%BA%E9%A7%85%E5%89%8D%E3%80%89%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad315071/,2026-08-08T16:28:01+09:00,
592,stage-198-1,ホテル京阪 天満橋駅前,大阪府,森ノ宮,天満橋,stage-198,198,森ノ宮ピロティホール,1,stage,,ホテル京阪 天満橋駅前,needs_review,1.0,True,True,multiple Jalan candidates have similar scores,https://search.yahoo.co.jp/search?p=%22%E3%83%9B%E3%83%86%E3%83%AB%E4%BA%AC%E9%98%AA%20%E5%A4%A9%E6%BA%80%E6%A9%8B%E9%A7%85%E5%89%8D%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad350686/,2026-08-08T16:27:39+09:00,
593,stage-198-2,アパホテル〈大阪谷町四丁目駅前〉,大阪府,森ノ宮,谷町四丁目,stage-198,198,森ノ宮ピロティホール,2,stage,https://www.jalan.net/yad325328/,アパホテル〈大阪谷町四丁目駅前〉,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%82%A2%E3%83%91%E3%83%9B%E3%83%86%E3%83%AB%E3%80%88%E5%A4%A7%E9%98%AA%E8%B0%B7%E7%94%BA%E5%9B%9B%E4%B8%81%E7%9B%AE%E9%A7%85%E5%89%8D%E3%80%89%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad325328/,2026-08-08T16:27:43+09:00,
594,stage-198-3,ホテル・ザ・ルーテル,大阪府,森ノ宮,谷町四丁目,stage-198,198,森ノ宮ピロティホール,3,stage,https://www.jalan.net/yad307470/,ホテル・ザ・ルーテル,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%83%9B%E3%83%86%E3%83%AB%E3%83%BB%E3%82%B6%E3%83%BB%E3%83%AB%E3%83%BC%E3%83%86%E3%83%AB%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad307470/,2026-08-08T16:27:48+09:00,
595,stage-199-1,ホテル京阪 天満橋駅前,大阪府,谷町四丁目,天満橋,stage-199,199,NHK大阪ホール,1,stage,,ホテル京阪 天満橋駅前,needs_review,1.0,True,True,multiple Jalan candidates have similar scores,https://search.yahoo.co.jp/search?p=%22%E3%83%9B%E3%83%86%E3%83%AB%E4%BA%AC%E9%98%AA%20%E5%A4%A9%E6%BA%80%E6%A9%8B%E9%A7%85%E5%89%8D%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad350686/,2026-08-08T16:27:39+09:00,
596,stage-199-2,アパホテル〈大阪谷町四丁目駅前〉,大阪府,谷町四丁目,谷町四丁目,stage-199,199,NHK大阪ホール,2,stage,https://www.jalan.net/yad325328/,アパホテル〈大阪谷町四丁目駅前〉,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%82%A2%E3%83%91%E3%83%9B%E3%83%86%E3%83%AB%E3%80%88%E5%A4%A7%E9%98%AA%E8%B0%B7%E7%94%BA%E5%9B%9B%E4%B8%81%E7%9B%AE%E9%A7%85%E5%89%8D%E3%80%89%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad325328/,2026-08-08T16:27:43+09:00,
597,stage-199-3,ホテル・ザ・ルーテル,大阪府,谷町四丁目,谷町四丁目,stage-199,199,NHK大阪ホール,3,stage,https://www.jalan.net/yad307470/,ホテル・ザ・ルーテル,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%83%9B%E3%83%86%E3%83%AB%E3%83%BB%E3%82%B6%E3%83%BB%E3%83%AB%E3%83%BC%E3%83%86%E3%83%AB%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad307470/,2026-08-08T16:27:48+09:00,
598,stage-200-1,ホテル京阪 天満橋駅前,大阪府,大阪ビジネスパーク,天満橋,stage-200,200,松下IMPホール,1,stage,,ホテル京阪 天満橋駅前,needs_review,1.0,True,True,multiple Jalan candidates have similar scores,https://search.yahoo.co.jp/search?p=%22%E3%83%9B%E3%83%86%E3%83%AB%E4%BA%AC%E9%98%AA%20%E5%A4%A9%E6%BA%80%E6%A9%8B%E9%A7%85%E5%89%8D%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad350686/,2026-08-08T16:27:39+09:00,
599,stage-200-2,アパホテル〈大阪谷町四丁目駅前〉,大阪府,大阪ビジネスパーク,谷町四丁目,stage-200,200,松下IMPホール,2,stage,https://www.jalan.net/yad325328/,アパホテル〈大阪谷町四丁目駅前〉,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%82%A2%E3%83%91%E3%83%9B%E3%83%86%E3%83%AB%E3%80%88%E5%A4%A7%E9%98%AA%E8%B0%B7%E7%94%BA%E5%9B%9B%E4%B8%81%E7%9B%AE%E9%A7%85%E5%89%8D%E3%80%89%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad325328/,2026-08-08T16:27:43+09:00,
600,stage-200-3,ホテル・ザ・ルーテル,大阪府,大阪ビジネスパーク,谷町四丁目,stage-200,200,松下IMPホール,3,stage,https://www.jalan.net/yad307470/,ホテル・ザ・ルーテル,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%83%9B%E3%83%86%E3%83%AB%E3%83%BB%E3%82%B6%E3%83%BB%E3%83%AB%E3%83%BC%E3%83%86%E3%83%AB%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad307470/,2026-08-08T16:27:48+09:00,
601,stage-201-1,ホテル阪急レスパイア大阪,大阪府,梅田,大阪・梅田,stage-201,201,HEP HALL,1,stage,https://www.jalan.net/yad304150/,ホテル阪急レスパイア大阪,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%83%9B%E3%83%86%E3%83%AB%E9%98%AA%E6%80%A5%E3%83%AC%E3%82%B9%E3%83%91%E3%82%A4%E3%82%A2%E5%A4%A7%E9%98%AA%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad304150/,2026-08-08T16:28:35+09:00,
602,stage-201-2,ホテルインターゲート大阪 梅田,大阪府,梅田,大阪・梅田,stage-201,201,HEP HALL,2,stage,https://www.jalan.net/yad333950/,ホテルインターゲート大阪梅田,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%83%9B%E3%83%86%E3%83%AB%E3%82%A4%E3%83%B3%E3%82%BF%E3%83%BC%E3%82%B2%E3%83%BC%E3%83%88%E5%A4%A7%E9%98%AA%20%E6%A2%85%E7%94%B0%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad333950/,2026-08-08T16:28:39+09:00,
603,stage-201-3,アパホテル&リゾート〈大阪梅田駅タワー〉,大阪府,梅田,梅田,stage-201,201,HEP HALL,3,stage,https://www.jalan.net/yad307700/,アパホテル＆リゾート〈大阪梅田駅タワー〉,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%82%A2%E3%83%91%E3%83%9B%E3%83%86%E3%83%AB%26%E3%83%AA%E3%82%BE%E3%83%BC%E3%83%88%E3%80%88%E5%A4%A7%E9%98%AA%E6%A2%85%E7%94%B0%E9%A7%85%E3%82%BF%E3%83%AF%E3%83%BC%E3%80%89%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad307700/,2026-08-08T16:28:43+09:00,
604,stage-202-1,相鉄フレッサイン 大阪なんば駅前,大阪府,なんば,なんば,stage-202,202,YES THEATER,1,stage,https://www.jalan.net/yad335175/,相鉄フレッサイン大阪なんば駅前,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E7%9B%B8%E9%89%84%E3%83%95%E3%83%AC%E3%83%83%E3%82%B5%E3%82%A4%E3%83%B3%20%E5%A4%A7%E9%98%AA%E3%81%AA%E3%82%93%E3%81%B0%E9%A7%85%E5%89%8D%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad335175/,2026-08-08T16:28:06+09:00,
605,stage-202-2,ホテルグレイスリー大阪なんば,大阪府,なんば,なんば,stage-202,202,YES THEATER,2,stage,https://www.jalan.net/yad330578/,ホテルグレイスリー大阪なんば,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%83%9B%E3%83%86%E3%83%AB%E3%82%B0%E3%83%AC%E3%82%A4%E3%82%B9%E3%83%AA%E3%83%BC%E5%A4%A7%E9%98%AA%E3%81%AA%E3%82%93%E3%81%B0%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad330578/,2026-08-08T16:28:10+09:00,
606,stage-202-3,アパホテル〈なんば駅東〉,大阪府,なんば,なんば,stage-202,202,YES THEATER,3,stage,https://www.jalan.net/yad389677/,アパホテル〈なんば駅東〉,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%82%A2%E3%83%91%E3%83%9B%E3%83%86%E3%83%AB%E3%80%88%E3%81%AA%E3%82%93%E3%81%B0%E9%A7%85%E6%9D%B1%E3%80%89%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad389677/,2026-08-08T16:28:14+09:00,
607,stage-203-1,ホテル アゴーラ リージェンシー 大阪堺,大阪府,堺,堺,stage-203,203,堺市民芸術文化ホール フェニーチェ堺 大ホール,1,stage,https://www.jalan.net/yad392864/,ホテル アゴーラ リージェンシー 大阪堺,verified,1.0,True,False,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%83%9B%E3%83%86%E3%83%AB%20%E3%82%A2%E3%82%B4%E3%83%BC%E3%83%A9%20%E3%83%AA%E3%83%BC%E3%82%B8%E3%82%A7%E3%83%B3%E3%82%B7%E3%83%BC%20%E5%A4%A7%E9%98%AA%E5%A0%BA%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad392864/,2026-08-08T16:28:47+09:00,
608,stage-203-2,ダイワロイネットホテル大阪堺東,大阪府,堺,堺東,stage-203,203,堺市民芸術文化ホール フェニーチェ堺 大ホール,2,stage,https://www.jalan.net/yad358825/,ダイワロイネットホテル堺東,verified_fuzzy,0.9286,True,True,hotel name is a fuzzy/renamed match; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%83%80%E3%82%A4%E3%83%AF%E3%83%AD%E3%82%A4%E3%83%8D%E3%83%83%E3%83%88%E3%83%9B%E3%83%86%E3%83%AB%E5%A4%A7%E9%98%AA%E5%A0%BA%E6%9D%B1%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad358825/,2026-08-08T16:28:54+09:00,
